timestamp,age
1628521997,57
1628521998,59
1628521999,57
1628522000,56
1628522001,76
1628522002,78
1628522003,77
1628522004,49
1628522005,77
1628522006,45
1628522007,76
1628522008,64
1628522009,73
1628522010,76
1628522011,65
1628522012,88
1628522013,62
1628522014,56
1628522015,77
1628522016,68
1628522017,72
1628522018,77
1628522019,76
1628522020,65
1628522021,57
1628522022,65
1628522023,69
1628522024,65
1628522025,82
1628522026,49
1628522027,49
1628522028,77
1628522029,66
1628522030,77
1628522031,50
1628522032,64
1628522033,79
1628522034,54
1628522035,90
1628522036,76
1628522037,78
1628522038,64
1628522039,77
1628522040,90
1628522041,67
1628522042,74
1628522043,46
1628522044,68
1628522045,63
1628522046,73
1628522047,50
1628522048,82
1628522049,77
1628522050,69
1628522051,70
1628522052,63
1628522053,82
1628522054,53
1628522055,68
1628522056,86
1628522057,89
1628522058,57
1628522059,46
1628522060,75
1628522061,56
1628522062,49
1628522063,67
1628522064,88
1628522065,80
1628522066,88
1628522067,47
1628522068,89
1628522069,48
1628522070,58
1628522071,85
1628522072,73
1628522073,66
1628522074,76
1628522075,74
1628522076,73
1628522077,71
1628522078,52
1628522079,66
1628522080,74
1628522081,47
1628522082,74
1628522083,62
1628522084,70
1628522085,66
1628522086,64
1628522087,62
1628522088,89
1628522089,73
1628522090,49
1628522091,59
1628522092,81
1628522093,87
1628522094,84
1628522095,90
1628522096,69
1628522097,46
1628522098,86
1628522099,77
1628522100,51
1628522101,67
1628522102,72
1628522103,58
1628522104,67
1628522105,66
1628522106,81
1628522107,56
1628522108,89
1628522109,47
1628522110,74
1628522111,69
1628522112,54
1628522113,52
1628522114,74
1628522115,48
1628522116,81
1628522117,76
1628522118,51
1628522119,45
1628522120,59
1628522121,57
1628522122,76
1628522123,72
1628522124,89
1628522125,53
1628522126,75
1628522127,67
1628522128,63
1628522129,89
1628522130,57
1628522131,64
1628522132,83
1628522133,77
1628522134,69
1628522135,67
1628522136,87
1628522137,61
1628522138,67
1628522139,65
1628522140,78
1628522141,65
1628522142,86
1628522143,66
1628522144,80
1628522145,70
1628522146,84
1628522147,46
1628522148,70
1628522149,89
1628522150,50
1628522151,81
1628522152,50
1628522153,49
1628522154,56
1628522155,67
1628522156,76
1628522157,59
1628522158,78
1628522159,51
1628522160,69
1628522161,90
1628522162,76
1628522163,86
1628522164,49
1628522165,75
1628522166,56
1628522167,69
1628522168,48
1628522169,72
1628522170,82
1628522171,61
1628522172,64
1628522173,52
1628522174,68
1628522175,85
1628522176,78
1628522177,83
1628522178,88
1628522179,54
1628522180,56
1628522181,49
1628522182,64
1628522183,53
1628522184,57
1628522185,61
1628522186,61
1628522187,53
1628522188,71
1628522189,83
1628522190,71
1628522191,72
1628522192,75
1628522193,89
1628522194,68
1628522195,49
1628522196,46
1628522197,87
1628522198,50
1628522199,81
1628522200,87
1628522201,56
1628522202,51
1628522203,72
1628522204,60
1628522205,73
1628522206,73
1628522207,46
1628522208,62
1628522209,82
1628522210,49
1628522211,87
1628522212,88
1628522213,62
1628522214,78
1628522215,61
1628522216,49
1628522217,74
1628522218,85
1628522219,83
1628522220,52
1628522221,63
1628522222,74
1628522223,80
1628522224,74
1628522225,45
1628522226,55
1628522227,83
1628522228,49
1628522229,80
1628522230,49
1628522231,54
1628522232,67
1628522233,79
1628522234,78
1628522235,84
1628522236,85
1628522237,77
1628522238,87
1628522239,57
1628522240,56
1628522241,80
1628522242,65
1628522243,74
1628522244,72
1628522245,50
1628522246,51
1628522247,45
1628522248,73
1628522249,46
1628522250,51
1628522251,72
1628522252,79
1628522253,50
1628522254,62
1628522255,56
1628522256,86
1628522257,81
1628522258,74
1628522259,51
1628522260,85
1628522261,85
1628522262,82
1628522263,86
1628522264,82
1628522265,74
1628522266,74
1628522267,55
1628522268,80
1628522269,79
1628522270,50
1628522271,55
1628522272,50
1628522273,82
1628522274,50
1628522275,59
1628522276,88
1628522277,60
1628522278,70
1628522279,46
1628522280,75
1628522281,83
1628522282,75
1628522283,88
1628522284,72
1628522285,60
1628522286,59
1628522287,60
1628522288,52
1628522289,73
1628522290,68
1628522291,82
1628522292,70
1628522293,72
1628522294,82
1628522295,51
1628522296,46
1628522297,66
1628522298,48
1628522299,48
1628522300,82
1628522301,52
1628522302,79
1628522303,75
1628522304,57
1628522305,66
1628522306,53
1628522307,80
1628522308,81
1628522309,71
1628522310,47
1628522311,58
1628522312,85
1628522313,56
1628522314,70
1628522315,51
1628522316,51
1628522317,48
1628522318,66
1628522319,70
1628522320,53
1628522321,68
1628522322,66
1628522323,49
1628522324,73
1628522325,66
1628522326,57
1628522327,47
1628522328,71
1628522329,88
1628522330,80
1628522331,47
1628522332,63
1628522333,69
1628522334,90
1628522335,65
1628522336,84
1628522337,55
1628522338,83
1628522339,51
1628522340,51
1628522341,62
1628522342,63
1628522343,48
1628522344,68
1628522345,56
1628522346,66
1628522347,60
1628522348,89
1628522349,71
1628522350,63
1628522351,89
1628522352,86
1628522353,75
1628522354,62
1628522355,82
1628522356,67
1628522357,80
1628522358,72
1628522359,70
1628522360,66
1628522361,90
1628522362,68
1628522363,55
1628522364,52
1628522365,79
1628522366,70
1628522367,48
1628522368,73
1628522369,89
1628522370,87
1628522371,73
1628522372,49
1628522373,69
1628522374,86
1628522375,50
1628522376,86
1628522377,75
1628522378,45
1628522379,63
1628522380,80
1628522381,54
1628522382,74
1628522383,56
1628522384,50
1628522385,60
1628522386,55
1628522387,70
1628522388,60
1628522389,69
1628522390,77
1628522391,49
1628522392,77
1628522393,56
1628522394,76
1628522395,84
1628522396,66
1628522397,79
1628522398,69
1628522399,83
1628522400,49
1628522401,90
1628522402,58
1628522403,66
1628522404,59
1628522405,83
1628522406,49
1628522407,56
1628522408,81
1628522409,89
1628522410,66
1628522411,80
1628522412,55
1628522413,80
1628522414,61
1628522415,58
1628522416,80
1628522417,69
1628522418,51
1628522419,53
1628522420,90
1628522421,62
1628522422,48
1628522423,57
1628522424,63
1628522425,65
1628522426,53
1628522427,72
1628522428,67
1628522429,77
1628522430,49
1628522431,75
1628522432,64
1628522433,84
1628522434,73
1628522435,77
1628522436,78
1628522437,78
1628522438,81
1628522439,65
1628522440,56
1628522441,65
1628522442,68
1628522443,80
1628522444,68
1628522445,82
1628522446,47
1628522447,56
1628522448,59
1628522449,47
1628522450,59
1628522451,56
1628522452,64
1628522453,50
1628522454,53
1628522455,72
1628522456,67
1628522457,76
1628522458,83
1628522459,64
1628522460,77
1628522461,72
1628522462,70
1628522463,88
1628522464,81
1628522465,45
1628522466,56
1628522467,60
1628522468,79
1628522469,52
1628522470,54
1628522471,59
1628522472,59
1628522473,81
1628522474,50
1628522475,56
1628522476,59
1628522477,60
1628522478,55
1628522479,62
1628522480,58
1628522481,49
1628522482,59
1628522483,63
1628522484,68
1628522485,51
1628522486,62
1628522487,66
1628522488,84
1628522489,49
1628522490,78
1628522491,88
1628522492,70
1628522493,88
1628522494,49
1628522495,74
1628522496,47
1628522497,76
1628522498,60
1628522499,88
1628522500,65
1628522501,87
1628522502,80
1628522503,85
1628522504,79
1628522505,58
1628522506,56
1628522507,71
1628522508,68
1628522509,67
1628522510,67
1628522511,86
1628522512,68
1628522513,59
1628522514,88
1628522515,58
1628522516,84
1628522517,65
1628522518,58
1628522519,78
1628522520,80
1628522521,63
1628522522,49
1628522523,50
1628522524,85
1628522525,61
1628522526,48
1628522527,79
1628522528,76
1628522529,64
1628522530,72
1628522531,57
1628522532,57
1628522533,71
1628522534,82
1628522535,79
1628522536,88
1628522537,56
1628522538,80
1628522539,87
1628522540,76
1628522541,51
1628522542,85
1628522543,59
1628522544,54
1628522545,64
1628522546,60
1628522547,54
1628522548,48
1628522549,64
1628522550,73
1628522551,79
1628522552,66
1628522553,85
1628522554,50
1628522555,77
1628522556,66
1628522557,50
1628522558,89
1628522559,53
1628522560,67
1628522561,84
1628522562,65
1628522563,73
1628522564,59
1628522565,82
1628522566,63
1628522567,88
1628522568,69
1628522569,64
1628522570,49
1628522571,65
1628522572,60
1628522573,78
1628522574,79
1628522575,52
1628522576,51
1628522577,90
1628522578,53
1628522579,75
1628522580,84
1628522581,48
1628522582,73
1628522583,78
1628522584,77
1628522585,76
1628522586,65
1628522587,56
1628522588,90
1628522589,47
1628522590,67
1628522591,58
1628522592,46
1628522593,49
1628522594,72
1628522595,62
1628522596,85
1628522597,68
1628522598,85
1628522599,48
1628522600,90
1628522601,55
1628522602,52
1628522603,57
1628522604,90
1628522605,73
1628522606,69
1628522607,64
1628522608,82
1628522609,77
1628522610,87
1628522611,50
1628522612,60
1628522613,54
1628522614,61
1628522615,61
1628522616,66
1628522617,77
1628522618,46
1628522619,76
1628522620,84
1628522621,45
1628522622,80
1628522623,74
1628522624,62
1628522625,46
1628522626,73
1628522627,69
1628522628,47
1628522629,89
1628522630,81
1628522631,59
1628522632,86
1628522633,72
1628522634,79
1628522635,50
1628522636,62
1628522637,83
1628522638,80
1628522639,81
1628522640,70
1628522641,53
1628522642,49
1628522643,50
1628522644,80
1628522645,56
1628522646,87
1628522647,71
1628522648,72
1628522649,85
1628522650,67
1628522651,84
1628522652,61
1628522653,61
1628522654,79
1628522655,70
1628522656,49
1628522657,53
1628522658,50
1628522659,64
1628522660,75
1628522661,66
1628522662,47
1628522663,88
1628522664,85
1628522665,50
1628522666,89
1628522667,50
1628522668,48
1628522669,56
1628522670,79
1628522671,77
1628522672,79
1628522673,71
1628522674,81
1628522675,74
1628522676,59
1628522677,60
1628522678,62
1628522679,66
1628522680,45
1628522681,65
1628522682,54
1628522683,66
1628522684,56
1628522685,57
1628522686,79
1628522687,77
1628522688,83
1628522689,77
1628522690,47
1628522691,50
1628522692,72
1628522693,84
1628522694,66
1628522695,49
1628522696,79
1628522697,58
1628522698,64
1628522699,78
1628522700,90
1628522701,83
1628522702,84
1628522703,85
1628522704,55
1628522705,89
1628522706,65
1628522707,66
1628522708,84
1628522709,56
1628522710,65
1628522711,78
1628522712,58
1628522713,63
1628522714,73
1628522715,72
1628522716,72
1628522717,64
1628522718,64
1628522719,90
1628522720,66
1628522721,85
1628522722,85
1628522723,66
1628522724,64
1628522725,52
1628522726,64
1628522727,65
1628522728,81
1628522729,74
1628522730,82
1628522731,47
1628522732,45
1628522733,72
1628522734,49
1628522735,67
1628522736,51
1628522737,88
1628522738,84
1628522739,51
1628522740,65
1628522741,75
1628522742,47
1628522743,46
1628522744,47
1628522745,88
1628522746,54
1628522747,61
1628522748,60
1628522749,53
1628522750,80
1628522751,47
1628522752,71
1628522753,86
1628522754,45
1628522755,90
1628522756,59
1628522757,69
1628522758,73
1628522759,76
1628522760,78
1628522761,69
1628522762,63
1628522763,88
1628522764,63
1628522765,74
1628522766,90
1628522767,73
1628522768,85
1628522769,88
1628522770,58
1628522771,88
1628522772,71
1628522773,85
1628522774,84
1628522775,49
1628522776,61
1628522777,53
1628522778,86
1628522779,62
1628522780,69
1628522781,77
1628522782,67
1628522783,70
1628522784,73
1628522785,70
1628522786,86
1628522787,87
1628522788,76
1628522789,88
1628522790,60
1628522791,53
1628522792,66
1628522793,69
1628522794,45
1628522795,48
1628522796,45
1628522797,85
1628522798,63
1628522799,81
1628522800,56
1628522801,48
1628522802,83
1628522803,70
1628522804,60
1628522805,90
1628522806,86
1628522807,74
1628522808,52
1628522809,52
1628522810,66
1628522811,58
1628522812,47
1628522813,63
1628522814,57
1628522815,55
1628522816,79
1628522817,87
1628522818,88
1628522819,72
1628522820,84
1628522821,62
1628522822,68
1628522823,59
1628522824,52
1628522825,85
1628522826,53
1628522827,62
1628522828,65
1628522829,57
1628522830,71
1628522831,82
1628522832,79
1628522833,47
1628522834,62
1628522835,56
1628522836,57
1628522837,76
1628522838,80
1628522839,63
1628522840,83
1628522841,71
1628522842,77
1628522843,61
1628522844,81
1628522845,70
1628522846,60
1628522847,77
1628522848,50
1628522849,90
1628522850,77
1628522851,75
1628522852,71
1628522853,74
1628522854,71
1628522855,45
1628522856,57
1628522857,89
1628522858,58
1628522859,45
1628522860,62
1628522861,78
1628522862,70
1628522863,90
1628522864,89
1628522865,84
1628522866,56
1628522867,52
1628522868,77
1628522869,72
1628522870,86
1628522871,90
1628522872,83
1628522873,66
1628522874,60
1628522875,58
1628522876,85
1628522877,64
1628522878,69
1628522879,46
1628522880,67
1628522881,62
1628522882,63
1628522883,53
1628522884,81
1628522885,57
1628522886,86
1628522887,71
1628522888,90
1628522889,67
1628522890,48
1628522891,53
1628522892,90
1628522893,49
1628522894,66
1628522895,46
1628522896,46
1628522897,45
1628522898,81
1628522899,46
1628522900,69
1628522901,56
1628522902,64
1628522903,54
1628522904,61
1628522905,80
1628522906,89
1628522907,83
1628522908,71
1628522909,54
1628522910,76
1628522911,79
1628522912,63
1628522913,85
1628522914,68
1628522915,65
1628522916,66
1628522917,66
1628522918,81
1628522919,50
1628522920,79
1628522921,56
1628522922,70
1628522923,54
1628522924,80
1628522925,56
1628522926,47
1628522927,57
1628522928,81
1628522929,71
1628522930,46
1628522931,67
1628522932,79
1628522933,56
1628522934,68
1628522935,64
1628522936,61
1628522937,71
1628522938,54
1628522939,71
1628522940,82
1628522941,83
1628522942,47
1628522943,68
1628522944,70
1628522945,62
1628522946,63
1628522947,79
1628522948,60
1628522949,55
1628522950,55
1628522951,49
1628522952,77
1628522953,74
1628522954,84
1628522955,87
1628522956,53
1628522957,67
1628522958,83
1628522959,73
1628522960,81
1628522961,71
1628522962,87
1628522963,87
1628522964,72
1628522965,59
1628522966,53
1628522967,80
1628522968,79
1628522969,61
1628522970,82
1628522971,69
1628522972,50
1628522973,53
1628522974,66
1628522975,83
1628522976,51
1628522977,69
1628522978,45
1628522979,68
1628522980,56
1628522981,45
1628522982,52
1628522983,48
1628522984,71
1628522985,82
1628522986,65
1628522987,53
1628522988,56
1628522989,63
1628522990,54
1628522991,64
1628522992,70
1628522993,64
1628522994,76
1628522995,71
1628522996,55
1628522997,60
1628522998,58
1628522999,72
1628523000,46
1628523001,46
1628523002,82
1628523003,70
1628523004,57
1628523005,54
1628523006,46
1628523007,82
1628523008,84
1628523009,59
1628523010,76
1628523011,72
1628523012,45
1628523013,71
1628523014,74
1628523015,72
1628523016,65
1628523017,69
1628523018,65
1628523019,83
1628523020,69
1628523021,58
1628523022,80
1628523023,89
1628523024,64
1628523025,58
1628523026,45
1628523027,85
1628523028,78
1628523029,64
1628523030,78
1628523031,72
1628523032,90
1628523033,66
1628523034,80
1628523035,45
1628523036,51
1628523037,76
1628523038,76
1628523039,61
1628523040,65
1628523041,63
1628523042,60
1628523043,80
1628523044,66
1628523045,84
1628523046,61
1628523047,48
1628523048,85
1628523049,64
1628523050,54
1628523051,62
1628523052,81
1628523053,63
1628523054,62
1628523055,88
1628523056,65
1628523057,63
1628523058,68
1628523059,45
1628523060,68
1628523061,75
1628523062,75
1628523063,77
1628523064,88
1628523065,69
1628523066,46
1628523067,82
1628523068,86
1628523069,90
1628523070,85
1628523071,73
1628523072,75
1628523073,81
1628523074,65
1628523075,90
1628523076,74
1628523077,56
1628523078,82
1628523079,76
1628523080,86
1628523081,56
1628523082,47
1628523083,76
1628523084,45
1628523085,73
1628523086,81
1628523087,81
1628523088,89
1628523089,73
1628523090,55
1628523091,45
1628523092,72
1628523093,50
1628523094,53
1628523095,74
1628523096,90
1628523097,87
1628523098,74
1628523099,60
1628523100,83
1628523101,74
1628523102,73
1628523103,79
1628523104,83
1628523105,59
1628523106,49
1628523107,81
1628523108,53
1628523109,50
1628523110,61
1628523111,53
1628523112,84
1628523113,68
1628523114,88
1628523115,70
1628523116,58
1628523117,62
1628523118,58
1628523119,72
1628523120,90
1628523121,45
1628523122,65
1628523123,67
1628523124,72
1628523125,66
1628523126,84
1628523127,80
1628523128,84
1628523129,45
1628523130,86
1628523131,79
1628523132,79
1628523133,55
1628523134,74
1628523135,45
1628523136,80
1628523137,83
1628523138,65
1628523139,48
1628523140,54
1628523141,80
1628523142,50
1628523143,69
1628523144,88
1628523145,72
1628523146,81
1628523147,62
1628523148,63
1628523149,64
1628523150,71
1628523151,66
1628523152,85
1628523153,46
1628523154,55
1628523155,74
1628523156,84
1628523157,73
1628523158,66
1628523159,79
1628523160,55
1628523161,88
1628523162,62
1628523163,64
1628523164,51
1628523165,78
1628523166,78
1628523167,76
1628523168,73
1628523169,83
1628523170,76
1628523171,72
1628523172,81
1628523173,70
1628523174,82
1628523175,89
1628523176,77
1628523177,70
1628523178,71
1628523179,73
1628523180,82
1628523181,63
1628523182,46
1628523183,74
1628523184,52
1628523185,58
1628523186,90
1628523187,80
1628523188,45
1628523189,69
1628523190,63
1628523191,75
1628523192,84
1628523193,46
1628523194,56
1628523195,74
1628523196,68
1628523197,62
1628523198,52
1628523199,70
1628523200,67
1628523201,77
1628523202,87
1628523203,61
1628523204,81
1628523205,48
1628523206,46
1628523207,58
1628523208,76
1628523209,74
1628523210,57
1628523211,49
1628523212,52
1628523213,76
1628523214,53
1628523215,86
1628523216,77
1628523217,64
1628523218,75
1628523219,48
1628523220,80
1628523221,47
1628523222,87
1628523223,86
1628523224,69
1628523225,58
1628523226,81
1628523227,45
1628523228,58
1628523229,76
1628523230,70
1628523231,65
1628523232,76
1628523233,82
1628523234,52
1628523235,70
1628523236,47
1628523237,62
1628523238,68
1628523239,87
1628523240,83
1628523241,52
1628523242,88
1628523243,76
1628523244,86
1628523245,81
1628523246,58
1628523247,67
1628523248,56
1628523249,65
1628523250,51
1628523251,64
1628523252,54
1628523253,55
1628523254,60
1628523255,55
1628523256,78
1628523257,81
1628523258,62
1628523259,76
1628523260,53
1628523261,53
1628523262,65
1628523263,84
1628523264,55
1628523265,82
1628523266,81
1628523267,73
1628523268,80
1628523269,85
1628523270,86
1628523271,49
1628523272,73
1628523273,57
1628523274,60
1628523275,80
1628523276,50
1628523277,74
1628523278,58
1628523279,78
1628523280,79
1628523281,86
1628523282,60
1628523283,75
1628523284,87
1628523285,63
1628523286,89
1628523287,74
1628523288,53
1628523289,45
1628523290,45
1628523291,59
1628523292,57
1628523293,86
1628523294,80
1628523295,89
1628523296,61
1628523297,84
1628523298,82
1628523299,54
1628523300,65
1628523301,70
1628523302,62
1628523303,75
1628523304,70
1628523305,61
1628523306,58
1628523307,79
1628523308,78
1628523309,76
1628523310,49
1628523311,74
1628523312,45
1628523313,48
1628523314,85
1628523315,68
1628523316,49
1628523317,57
1628523318,59
1628523319,51
1628523320,58
1628523321,88
1628523322,45
1628523323,55
1628523324,83
1628523325,50
1628523326,56
1628523327,70
1628523328,86
1628523329,67
1628523330,68
1628523331,67
1628523332,89
1628523333,87
1628523334,80
1628523335,67
1628523336,48
1628523337,63
1628523338,87
1628523339,84
1628523340,51
1628523341,47
1628523342,45
1628523343,71
1628523344,53
1628523345,55
1628523346,64
1628523347,57
1628523348,65
1628523349,62
1628523350,65
1628523351,85
1628523352,66
1628523353,54
1628523354,66
1628523355,74
1628523356,86
1628523357,76
1628523358,70
1628523359,47
1628523360,86
1628523361,46
1628523362,62
1628523363,65
1628523364,48
1628523365,56
1628523366,77
1628523367,80
1628523368,75
1628523369,70
1628523370,78
1628523371,54
1628523372,82
1628523373,46
1628523374,84
1628523375,80
1628523376,81
1628523377,74
1628523378,83
1628523379,57
1628523380,73
1628523381,70
1628523382,89
1628523383,61
1628523384,83
1628523385,55
1628523386,52
1628523387,67
1628523388,80
1628523389,58
1628523390,71
1628523391,64
1628523392,54
1628523393,74
1628523394,80
1628523395,66
1628523396,52
1628523397,82
1628523398,67
1628523399,74
1628523400,54
1628523401,45
1628523402,45
1628523403,62
1628523404,73
1628523405,70
1628523406,81
1628523407,57
1628523408,77
1628523409,90
1628523410,48
1628523411,67
1628523412,46
1628523413,70
1628523414,88
1628523415,74
1628523416,74
1628523417,46
1628523418,68
1628523419,76
1628523420,79
1628523421,45
1628523422,83
1628523423,61
1628523424,57
1628523425,45
1628523426,80
1628523427,64
1628523428,48
1628523429,72
1628523430,76
1628523431,46
1628523432,86
1628523433,87
1628523434,64
1628523435,83
1628523436,61
1628523437,58
1628523438,64
1628523439,70
1628523440,60
1628523441,89
1628523442,88
1628523443,50
1628523444,66
1628523445,76
1628523446,84
1628523447,81
1628523448,64
1628523449,86
1628523450,63
1628523451,72
1628523452,63
1628523453,54
1628523454,48
1628523455,68
1628523456,82
1628523457,71
1628523458,72
1628523459,51
1628523460,90
1628523461,67
1628523462,86
1628523463,56
1628523464,82
1628523465,72
1628523466,60
1628523467,90
1628523468,50
1628523469,60
1628523470,82
1628523471,57
1628523472,85
1628523473,45
1628523474,53
1628523475,77
1628523476,46
1628523477,52
1628523478,64
1628523479,66
1628523480,55
1628523481,84
1628523482,60
1628523483,74
1628523484,50
1628523485,69
1628523486,45
1628523487,46
1628523488,82
1628523489,59
1628523490,78
1628523491,60
1628523492,69
1628523493,89
1628523494,76
1628523495,58
1628523496,85
1628523497,53
1628523498,83
1628523499,58
1628523500,62
1628523501,68
1628523502,69
1628523503,77
1628523504,72
1628523505,60
1628523506,52
1628523507,66
1628523508,80
1628523509,65
1628523510,65
1628523511,74
1628523512,53
1628523513,48
1628523514,86
1628523515,68
1628523516,88
1628523517,65
1628523518,64
1628523519,59
1628523520,56
1628523521,48
1628523522,90
1628523523,58
1628523524,78
1628523525,76
1628523526,58
1628523527,55
1628523528,48
1628523529,45
1628523530,79
1628523531,58
1628523532,51
1628523533,75
1628523534,81
1628523535,58
1628523536,64
1628523537,72
1628523538,88
1628523539,68
1628523540,79
1628523541,48
1628523542,64
1628523543,74
1628523544,90
1628523545,50
1628523546,72
1628523547,58
1628523548,57
1628523549,77
1628523550,75
1628523551,82
1628523552,55
1628523553,84
1628523554,76
1628523555,69
1628523556,50
1628523557,85
1628523558,86
1628523559,72
1628523560,63
1628523561,68
1628523562,79
1628523563,70
1628523564,52
1628523565,59
1628523566,49
1628523567,45
1628523568,74
1628523569,86
1628523570,76
1628523571,75
1628523572,59
1628523573,67
1628523574,47
1628523575,63
1628523576,59
1628523577,74
1628523578,81
1628523579,63
1628523580,66
1628523581,56
1628523582,76
1628523583,56
1628523584,53
1628523585,76
1628523586,60
1628523587,70
1628523588,74
1628523589,50
1628523590,84
1628523591,72
1628523592,68
1628523593,51
1628523594,50
1628523595,66
1628523596,46
1628523597,55
1628523598,88
1628523599,52
1628523600,56
1628523601,84
1628523602,74
1628523603,77
1628523604,90
1628523605,83
1628523606,58
1628523607,85
1628523608,71
1628523609,64
1628523610,75
1628523611,68
1628523612,62
1628523613,62
1628523614,50
1628523615,54
1628523616,76
1628523617,49
1628523618,80
1628523619,70
1628523620,49
1628523621,57
1628523622,55
1628523623,60
1628523624,71
1628523625,80
1628523626,72
1628523627,71
1628523628,82
1628523629,77
1628523630,55
1628523631,55
1628523632,65
1628523633,74
1628523634,74
1628523635,81
1628523636,75
1628523637,47
1628523638,46
1628523639,53
1628523640,72
1628523641,50
1628523642,90
1628523643,54
1628523644,46
1628523645,79
1628523646,80
1628523647,59
1628523648,54
1628523649,64
1628523650,68
1628523651,74
1628523652,88
1628523653,59
1628523654,89
1628523655,70
1628523656,77
1628523657,84
1628523658,70
1628523659,59
1628523660,64
1628523661,68
1628523662,73
1628523663,51
1628523664,67
1628523665,81
1628523666,70
1628523667,56
1628523668,75
1628523669,54
1628523670,86
1628523671,75
1628523672,51
1628523673,82
1628523674,82
1628523675,45
1628523676,89
1628523677,56
1628523678,75
1628523679,80
1628523680,70
1628523681,90
1628523682,86
1628523683,62
1628523684,63
1628523685,64
1628523686,84
1628523687,87
1628523688,77
1628523689,82
1628523690,51
1628523691,80
1628523692,85
1628523693,68
1628523694,73
1628523695,58
1628523696,67
1628523697,89
1628523698,64
1628523699,86
1628523700,72
1628523701,70
1628523702,85
1628523703,49
1628523704,87
1628523705,47
1628523706,61
1628523707,54
1628523708,54
1628523709,87
1628523710,62
1628523711,53
1628523712,72
1628523713,45
1628523714,47
1628523715,80
1628523716,64
1628523717,64
1628523718,70
1628523719,81
1628523720,81
1628523721,67
1628523722,87
1628523723,80
1628523724,73
1628523725,86
1628523726,46
1628523727,52
1628523728,54
1628523729,50
1628523730,57
1628523731,82
1628523732,57
1628523733,70
1628523734,78
1628523735,85
1628523736,57
1628523737,86
1628523738,62
1628523739,83
1628523740,71
1628523741,59
1628523742,86
1628523743,85
1628523744,83
1628523745,57
1628523746,46
1628523747,71
1628523748,54
1628523749,69
1628523750,48
1628523751,60
1628523752,69
1628523753,89
1628523754,66
1628523755,76
1628523756,82
1628523757,74
1628523758,82
1628523759,75
1628523760,50
1628523761,81
1628523762,76
1628523763,45
1628523764,50
1628523765,69
1628523766,88
1628523767,48
1628523768,69
1628523769,84
1628523770,54
1628523771,84
1628523772,81
1628523773,68
1628523774,83
1628523775,70
1628523776,47
1628523777,62
1628523778,50
1628523779,76
1628523780,53
1628523781,84
1628523782,73
1628523783,80
1628523784,70
1628523785,64
1628523786,85
1628523787,50
1628523788,77
1628523789,87
1628523790,48
1628523791,57
1628523792,54
1628523793,84
1628523794,65
1628523795,77
1628523796,47
1628523797,83
1628523798,55
1628523799,59
1628523800,48
1628523801,51
1628523802,58
1628523803,87
1628523804,83
1628523805,72
1628523806,48
1628523807,90
1628523808,46
1628523809,71
1628523810,64
1628523811,84
1628523812,84
1628523813,52
1628523814,58
1628523815,58
1628523816,63
1628523817,76
1628523818,67
1628523819,77
1628523820,58
1628523821,66
1628523822,63
1628523823,75
1628523824,53
1628523825,63
1628523826,84
1628523827,57
1628523828,84
1628523829,78
1628523830,53
1628523831,71
1628523832,59
1628523833,64
1628523834,47
1628523835,70
1628523836,54
1628523837,75
1628523838,87
1628523839,77
1628523840,60
1628523841,51
1628523842,69
1628523843,78
1628523844,67
1628523845,90
1628523846,63
1628523847,50
1628523848,71
1628523849,87
1628523850,84
1628523851,55
1628523852,68
1628523853,46
1628523854,83
1628523855,46
1628523856,52
1628523857,63
1628523858,46
1628523859,80
1628523860,66
1628523861,79
1628523862,80
1628523863,83
1628523864,54
1628523865,83
1628523866,72
1628523867,77
1628523868,77
1628523869,45
1628523870,75
1628523871,49
1628523872,82
1628523873,51
1628523874,85
1628523875,63
1628523876,66
1628523877,76
1628523878,47
1628523879,90
1628523880,51
1628523881,49
1628523882,63
1628523883,63
1628523884,62
1628523885,48
1628523886,67
1628523887,49
1628523888,81
1628523889,69
1628523890,56
1628523891,89
1628523892,45
1628523893,82
1628523894,78
1628523895,78
1628523896,78
1628523897,75
1628523898,84
1628523899,50
1628523900,66
1628523901,48
1628523902,80
1628523903,59
1628523904,56
1628523905,59
1628523906,66
1628523907,89
1628523908,66
1628523909,83
1628523910,88
1628523911,52
1628523912,49
1628523913,75
1628523914,77
1628523915,81
1628523916,85
1628523917,65
1628523918,53
1628523919,81
1628523920,89
1628523921,78
1628523922,90
1628523923,53
1628523924,55
1628523925,59
1628523926,71
1628523927,58
1628523928,63
1628523929,75
1628523930,90
1628523931,69
1628523932,45
1628523933,58
1628523934,68
1628523935,79
1628523936,68
1628523937,75
1628523938,48
1628523939,79
1628523940,70
1628523941,61
1628523942,64
1628523943,72
1628523944,61
1628523945,85
1628523946,85
1628523947,73
1628523948,80
1628523949,75
1628523950,78
1628523951,78
1628523952,88
1628523953,48
1628523954,46
1628523955,90
1628523956,82
1628523957,74
1628523958,69
1628523959,51
1628523960,65
1628523961,71
1628523962,49
1628523963,57
1628523964,46
1628523965,66
1628523966,89
1628523967,90
1628523968,76
1628523969,77
1628523970,82
1628523971,89
1628523972,64
1628523973,79
1628523974,80
1628523975,55
1628523976,66
1628523977,54
1628523978,77
1628523979,81
1628523980,53
1628523981,67
1628523982,70
1628523983,55
1628523984,88
1628523985,62
1628523986,74
1628523987,70
1628523988,76
1628523989,70
1628523990,84
1628523991,60
1628523992,69
1628523993,53
1628523994,81
1628523995,70
